,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,
0,0.21174646198919644,0.19608598406933805,0.18162554277169102,0.15906485427411726,0.13986426831873533,0.1263038544877468,0.11970365306558428,0.11254343455305643,0.11070337839899899,0.10620324106570636,0.10970334788048952,0.11378347239600818,0.1229237513351848,0.14826452467421491,0.17792542985320597,0.21250648518326365,0.247367549058504,0.2802685531174658,0.31194951994384595,0.35929096469008454,0.41125255043183695,0.4639541587572863,0.5174757921079135,0.5687373564867092,0.6171188329721976,0.6611201757866146,0.6974212836085086,0.7321823444318979,0.7655033613086337,0.7956842823572498,0.82526518509476,0.8516459901730399,0.8786068129520554,0.9045076033814509,0.9314884267708365,0.9597692898342844,0.9853300698873867,1.007710752891629,1.0300114334543902,1.0512720822779016,1.0717327066866054,1.09015326883755,1.106713774224067,1.1227942649616993,1.139434772789697,1.1560352793969542,1.1707557286294137,1.1867762175359355,1.2014766661580247,1.2143570592364268,1.226817439497055,1.2372377574999238,1.2429179308450575,1.2488181109042635,1.2544182818079166,1.2560183306375317,1.2566783507797479,1.2572583684804834,1.257318370311594,1.255518315378277,1.2519982079531236,1.246138029114658,1.2383377910702842,1.2288375011444441,1.2181171739860226,1.206356815088351,1.1942764464247566,1.1801160142826623,1.1638955192724387,1.1462149797051913,1.1292544621112706,1.1128739622180852,1.0945134018982514,1.0754928214362012,1.0524121170690024,1.02683133640553,0.9976904470961638,0.9693495822016053,0.9443288186284983,0.9243082076479385,0.9079277077547533,0.8908271858882413,0.8747066939298684,0.8588862111270485,0.8430657283242287,0.823365127109592,0.7994843983275858,0.7762436890774255,0.756243078707236,0.7400625849177526,0.7273821979430525,
10,0.2225467915890988,0.20758633503219703,0.19080582293160803,0.16332498428296763,0.1412243098239082,0.12714388012329478,0.12152370860927153,0.117563587755974,0.11778359447004609,0.11496350840784936,0.11982365672780541,0.12608384777367473,0.14226434156315806,0.16502503616443373,0.19098582842493972,0.22202677571947385,0.25836788476210826,0.296229040192877,0.33923035248878447,0.3866317990661336,0.4359733048493912,0.48675485457930234,0.5385164342173528,0.5882979534287546,0.6364194219794306,0.6795407379375592,0.7164018628498183,0.7515829364909817,0.7851239600817896,0.81576489516892,0.8449257850886562,0.8708265755180516,0.8954073256630146,0.9198280709250161,0.9434887929929503,0.9670095107882931,0.9900902151554918,1.013530930509354,1.0346915762810145,1.0558122208319347,1.0772928763695182,1.0974734922330394,1.1162540653706474,1.1347146287423322,1.1507951194799646,1.1673356242561113,1.183556119266335,1.1981365642262032,1.2092369029816583,1.2223973046052432,1.235677709891049,1.2456580144657736,1.2525982262642292,1.2583184008301036,1.2622185198522904,1.264798598590045,1.2669586645100255,1.2654186175115207,1.2619785125278482,1.2602984612567523,1.2566583501693778,1.2510981804864652,1.2432379406109806,1.234517674489578,1.2241973595385602,1.2109169542527543,1.197176534928434,1.1821160753196813,1.1661355876339,1.1502351023895994,1.1336145951719718,1.11443400982696,1.0952334238715782,1.076032837916196,1.0552322031311991,1.03317152989288,1.011430866420484,0.9894101944029053,0.9671695156712546,0.9443888204596088,0.9192280526139104,0.8903471712393567,0.8626863270973846,0.8375655604724266,0.8147448640400403,0.7916441590624714,0.7634632990508744,0.7337623926511428,0.7085816241950743,0.6879809955137791,0.6705204626606037,
20,0.22450685140537738,0.21042642170476394,0.1920258601641896,0.16710509964293344,0.14706448805200353,0.13448410412915432,0.12666386547441022,0.12648385998107853,0.127483890499588,0.12516381969664603,0.13146401196325572,0.13748419568468276,0.1528846656697287,0.17878545609912413,0.20756633442182684,0.23732724265266886,0.2704682540360729,0.3077093905453658,0.34745060335093236,0.3923919748527482,0.4414534720908231,0.48823489974669637,0.5365763750114445,0.5859978832361827,0.6321792925809503,0.6748605951109348,0.7135817767876217,0.751182924283578,0.7848639521469771,0.8159449006622517,0.8483458894619587,0.8754667171239356,0.9040275887325663,0.9304083938108463,0.9570692074343089,0.9815499545274209,1.0052706784264658,1.0267713345744194,1.0488120072023681,1.0696126419873653,1.0904332773827325,1.108833838923307,1.1278744199957274,1.1455749601733451,1.1615354472487565,1.174275836054567,1.1879562535477768,1.202956711325419,1.2157771025727104,1.2262574224066898,1.2374377636036256,1.2467980492568744,1.253918266548662,1.2588784179204688,1.2634785583056125,1.2663186449781794,1.2676786864833522,1.2676986870937224,1.2650986077455977,1.2619785125278482,1.2579983910641805,1.2524782226020081,1.2437779570909757,1.234317668385876,1.2224573064363538,1.2086368846705526,1.1952764769432662,1.1795159959715569,1.1624754759361553,1.14501494308298,1.1277744169438766,1.109253851741081,1.0886132218390454,1.06799259254738,1.0454319040498061,1.02261120761742,0.9997505099642934,0.9767698086489456,0.9535491000091556,0.9297883748893705,0.9054076308481094,0.8779067915890988,0.850065941953795,0.8231651210058901,0.7945042463454085,0.7639233130893888,0.7286822376171148,0.6921211218604084,0.6583200903347881,0.6308592522965178,0.6082185613574633,
30,0.23196707907345807,0.2166266109195227,0.20046611774040957,0.1757853645435957,0.15586475661488694,0.14668447645496993,0.1427243556016724,0.13812421521652882,0.13936425305948058,0.13918424756614886,0.14482441969054233,0.14992457533494064,0.15530473952452162,0.17076521134067812,0.19610598467970825,0.22794695638904997,0.2622880043946654,0.296649053010651,0.33375018524735256,0.3710313229773858,0.41385262977996157,0.4594340208136235,0.5057754350413526,0.552036846827601,0.5978582451857051,0.6417195837275308,0.681520798364208,0.7188619379253517,0.755403053071688,0.7888440736106449,0.8223850972014527,0.8554261055330058,0.8873870809045686,0.9177680080568865,0.9478089248329112,0.9772098220770897,1.005510685750908,1.0315114792321542,1.0543521762749108,1.0764328501236,1.0977935019989624,1.116214064149907,1.1340146073793755,1.1516351451155127,1.1675556309701833,1.1820160722678303,1.196316508682516,1.2093569066438794,1.2184771849726859,1.2275774626911222,1.2361177233191931,1.242977932676168,1.2507581701101718,1.2566783507797479,1.2598584478286081,1.2627185351115453,1.2642585821100498,1.263638563188574,1.262498528397473,1.2600984551530503,1.2534982537308879,1.2456380138554033,1.2383977929013947,1.2278374706259345,1.2137770415356914,1.1978765562913907,1.182076074098941,1.1626354808191168,1.1424748655659658,1.1228542667928099,1.1026536503189184,1.0823730314035462,1.0621324137089145,1.039911735587634,1.016811030610065,0.9939303323465682,0.9704496157719658,0.946308879055147,0.9210281075472274,0.8950873158970916,0.8689065169225135,0.8384655879390851,0.8088846852015747,0.7781837482833339,0.7465027814569537,0.7133017682424391,0.6771406646931364,0.6378794665364543,0.6010583428449354,0.5693173741874448,0.5425165562913908,
40,0.2410073549607837,0.22626690511795405,0.20902637897885068,0.1884057496871853,0.1666650862147893,0.1587848457289346,0.1511846137882626,0.14786451246681112,0.14940455946531572,0.14706448805200356,0.1515646253852962,0.15616476577043978,0.16078490676595356,0.1708452137821589,0.17834544267097996,0.1971460164189581,0.22932699850459304,0.2647480794701987,0.29960914334543903,0.3367902780236214,0.37745151890621664,0.41993281533249915,0.4647541831720939,0.5085555198828089,0.5525368620868557,0.5971782244331186,0.6353793902401806,0.6717004986724449,0.7070615778069399,0.7429226722006897,0.7791837788018433,0.8161049055452132,0.8526460206915494,0.8874470827356792,0.923088170415357,0.9564691891232032,0.987050122379223,1.0152709836115605,1.0415517856379894,1.0664325449385053,1.0896532535782952,1.1123339457380903,1.1326345652638325,1.1511751310769982,1.169735697500534,1.1852561711478011,1.1994166032898954,1.2138770445875424,1.2235773406170842,1.232317607348857,1.2408178667561878,1.248958115176855,1.2539582677694021,1.2558783263649405,1.2603984643086033,1.2636785644093143,1.266498650471511,1.2668386608478042,1.264478588824122,1.2603184618671226,1.2546582891323588,1.248538102359081,1.2382377880184332,1.226497429731132,1.2130970207831049,1.1972165361491744,1.1805760283211768,1.1598353953672902,1.1389347575304423,1.115894054383984,1.0946534061708426,1.0734927603991822,1.0503120529801324,1.0277113632618182,1.004450653401288,0.9796298959318827,0.9542891225928526,0.9290083510849331,0.9027075484481338,0.8750467043061617,0.8453657985168004,0.8123847920163579,0.7804438172551653,0.7466027845088046,0.7127417511520737,0.6781606958220161,0.6407195532090213,0.5991782854701376,0.5600770921964172,0.5248360167241433,0.4906749742118595,
50,0.24338742759483628,0.23220708639790033,0.21830666219061862,0.19918607867671742,0.1815055391094699,0.17128522721030306,0.1633849861140782,0.1599248805200354,0.15838483352153082,0.15692478896450698,0.1630049745170446,0.16514503982665488,0.169485172276986,0.17714540604876858,0.18328559343241677,0.19134583941160313,0.20486625202185124,0.22688692403942992,0.26216800073244423,0.30366926725058746,0.34767061006500444,0.3914519461653493,0.4364933207190161,0.48095467757194743,0.524596009399701,0.5677973277993104,0.6065185094759972,0.645119687490463,0.6827208349864193,0.7186619318216498,0.7563030805383465,0.7938642268135625,0.83160537858211,0.8688265144810328,0.9063676601458786,0.9417487398907438,0.9749697537156284,1.005630689413129,1.03421156163213,1.0618324045533616,1.0880132035279397,1.1120539371929075,1.1329745756401257,1.1520551579332867,1.1692756834620197,1.1839161302529984,1.19991661854915,1.2137770415356914,1.2238373485518967,1.2329976281014436,1.2418978997161778,1.2499781463057344,1.2543182787560656,1.2583384014404737,1.2620185137485886,1.266298644367809,1.2680186968596454,1.2666186541337323,1.2641985802789393,1.261218489333781,1.2549382976775414,1.2457980187383648,1.234837684255501,1.2206772521134068,1.2030367137668996,1.1829961021759696,1.1631554966887416,1.14185484664449,1.119374160588397,1.0980335093234046,1.077392879421369,1.0547321878719442,1.0318314889980773,1.007950760216071,0.9833500094607379,0.9574492190313425,0.9316084304330576,0.9046476076540422,0.8767267555772577,0.8468858449049348,0.8151248756370739,0.780623822748497,0.7467227881710257,0.7115017133091219,0.6755406158635213,0.6385194860683004,0.595938186590167,0.551616834009827,0.5109155919064913,0.4761145298623615,0.44607361308633686,
60,0.2526077089754936,0.2395073091830195,0.2232868141727958,0.2025061799981689,0.18716571184423353,0.17494533890804773,0.1715652357554857,0.1656650556962798,0.1652850440992462,0.16332498428296763,0.16486503128147223,0.17238526078066346,0.18004549455244606,0.18952578386791588,0.19814604693746757,0.20698631672109133,0.21818665852839747,0.22992701681569874,0.24854758507034516,0.2866487478255562,0.330630090029603,0.3769915048677023,0.4230929117709891,0.4677542747276223,0.5103755754264961,0.5507968089846492,0.5896379943235572,0.6275791521958067,0.6660803271584216,0.7050415161595508,0.7440627069917906,0.7819238624225593,0.8197250160222175,0.85692615131077,0.8937472750022889,0.9314884267708365,0.9680495425275429,0.9987704800561541,1.0288113968321786,1.0582322946867275,1.0853531223487045,1.1102538822595904,1.1330145768608662,1.1533551976073488,1.1712357432782983,1.1878362498855557,1.2037367351298562,1.21785716605121,1.2281374797814875,1.2363377300332652,1.2442379711294902,1.2502781554612874,1.2549582982879115,1.2586584112063968,1.2624385265663625,1.2650786071352276,1.266698656575213,1.2642385814996797,1.2609784820093386,1.2554983147679069,1.248158090762047,1.2387178026673178,1.2278174700155644,1.2112769652394177,1.19147636097293,1.1732158037049472,1.1526951774651326,1.130474499343852,1.1076538029114658,1.0841930869472334,1.0628524356822413,1.0399517368083742,1.01627101413007,0.9910702450636312,0.964669439374981,0.938708647114475,0.9107277932065798,0.8824869313638722,0.8536060499893184,0.8222650935392316,0.7905241248817408,0.755723062837611,0.7220220343638416,0.6855009198278756,0.6498598321481979,0.6105386321604053,0.563857207556383,0.5232959697256386,0.48449478560747095,0.4506137516403699,0.4221928843043306,
70,0.26828818750572225,0.2556878029725028,0.24126736289559617,0.22304680684835354,0.20642629963072603,0.19624598895229958,0.1869857063509018,0.18078551713614308,0.17950547807245096,0.1765653883480331,0.17948547746208077,0.18382560991241187,0.19042581133457442,0.19902607379375592,0.20748633198034608,0.21746663655507065,0.22928699728385266,0.24120736106448562,0.25622781945249795,0.284408679464095,0.3271299832148198,0.3727513754692221,0.4173927378154851,0.4608940653706473,0.5032553581347087,0.5444166142765587,0.584337832575457,0.6229390105899227,0.6613001812799463,0.699781355632191,0.7386625421918394,0.776403693960387,0.8133048200933867,0.8497659327982421,0.8868670650349437,0.9232481752983185,0.9585692532120731,0.9921502780236213,1.0241112533951842,1.0544121781060212,1.0827130417798394,1.1089738431958984,1.1323945579393904,1.154195223242897,1.174155832392346,1.1915163621936704,1.2074168474379712,1.2218372875148777,1.230077538987396,1.238217787408063,1.2448179888302255,1.249918144474624,1.2528982354197822,1.2570583623767817,1.2606384716330454,1.2619585119174779,1.262478527787103,1.2603184618671224,1.2569183581041903,1.2516781981872005,1.244777987609485,1.2337176500747704,1.2176971611682486,1.2005566380809962,1.1825360881374554,1.163495507065035,1.1427348735007783,1.1220742429883725,1.101433613086337,1.0783129074983977,1.0564122391430402,1.0337315469832453,1.0086907827997682,0.9827899923703726,0.9568492007202368,0.9300083816034426,0.901347506942961,0.8712465883358257,0.8415056807153538,0.8100447206030458,0.7767037031159398,0.7409626123844112,0.7067615686513871,0.6690004162724693,0.6304192388683737,0.5902780138554033,0.538956447645497,0.49493510422070985,0.45587391216772977,0.4203728287606433,0.390051903439436,
80,0.27398836146122624,0.2657481099887082,0.2500276302377392,0.23026702719199196,0.21208647236548966,0.2023261745048372,0.19518595660267954,0.18872575945310832,0.18922577471236304,0.18510564897610401,0.18872575945310832,0.1962259883419294,0.20408622821741387,0.21530657063509018,0.22534687704092535,0.23598720175786617,0.24782756309701834,0.26066795495468004,0.27474838465529344,0.29450898770104067,0.3329101596118046,0.37111132541886654,0.40439234107486194,0.4378133610034486,0.47555451277199623,0.5189558372753075,0.5602370970793787,0.6004983257545701,0.6421795977660452,0.6833808551286356,0.7244621088290047,0.7657033674123356,0.8063846089053012,0.8446257759331034,0.8835869649342326,0.9230481691946166,0.9600692989898373,0.9939703335673086,1.0267913351847895,1.0570722592852564,1.08383307596057,1.109353854792932,1.1343946189764094,1.156535294656209,1.1781959556871242,1.195256476332896,1.2106169450972015,1.224617372356334,1.2335576451918089,1.2400778441724907,1.2469180529190955,1.2508381725516526,1.2533582494582964,1.2561983361308635,1.2592584295175024,1.2586584112063968,1.2590584234138005,1.2570783629871518,1.251518193304239,1.2439979638050478,1.2368777465132603,1.225017384563738,1.2095569127475814,1.191896373790704,1.1726757872249518,1.1531151902829067,1.1331345805230872,1.1115139207129123,1.0884332163457138,1.0660925345622119,1.0443518710898159,1.0222311960203865,0.9961103988769189,0.9687095626697592,0.9416887380596333,0.9137878865932189,0.8853870198675496,0.8558461183507797,0.8244451600695822,0.7920641718802454,0.7580831348612934,0.7211420075075533,0.6852809131138036,0.6487597985778375,0.6100786181218909,0.5644572258674887,0.5152557243568224,0.47277442793053986,0.43275320657979066,0.40189226477858825,0.3737314053773614,
90,0.29820910061952577,0.28694875698110905,0.27536840357676934,0.2525277065340129,0.23326711874752037,0.22048672872096928,0.21518656697286906,0.21106644123661,0.2099264064455092,0.2086063661610767,0.2161865974913785,0.2236868263801996,0.23390713827936646,0.24498747642445143,0.25414775597399825,0.2650480886257515,0.2757884163945433,0.28486869350260935,0.2960890359202856,0.3144695968504898,0.3523307522812586,0.39655210180974765,0.4405134434034242,0.4827147312845241,0.523015961180456,0.5574370116275522,0.5803377105014191,0.6059384917752617,0.6467797381511887,0.6886610162663656,0.7300022779015473,0.7713235389263589,0.8104447328104496,0.8482058851893673,0.8860870412305063,0.9249482271797845,0.9631893942075869,0.9990104873805964,1.033931553086947,1.0637924643696401,1.0907332865382855,1.1145540134891812,1.1373947105319377,1.159275378276925,1.179235987426374,1.1967965233314004,1.2110769591357158,1.2249573827326274,1.2343776702169866,1.2404578557695243,1.246978054750206,1.2539982689901426,1.2564783446760461,1.2595584386730554,1.261958511917478,1.2619785125278482,1.260998482619709,1.2551583043916135,1.2491581212805567,1.2403178514969329,1.229977535935545,1.2182171770378736,1.2024566960661642,1.1864362071596424,1.1691556797997986,1.1485550511185034,1.1277344157231362,1.1057537449262977,1.0825730375072482,1.0589723172704246,1.0355716031373028,1.0119908835108493,0.9849500582903531,0.9577892294076358,0.9300283822138128,0.9014275093844417,0.8734666560869168,0.8424057081820124,0.8110047499008148,0.7781437470625935,0.7432026807458724,0.7069215735343486,0.6693004254280221,0.6302992352061525,0.5912380431531724,0.5462566704306162,0.4984752122562334,0.45719395245216227,0.4192527945799127,0.3864917947935423,0.35867094576860864,
