,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,
0,0.05356830144149093,0.056485057120476904,0.05673506475010427,0.05711840978219957,0.05748508763898638,0.06086019063895586,0.06975212866603595,0.08428590553504034,0.09364452447075819,0.10073640756452122,0.10685326090273752,0.11897029735201067,0.13326240017904192,0.14191266416414888,0.15028791975666575,0.15944653258868172,0.17227192398856572,0.17998049256874293,0.18798073671681875,0.1999894365265867,0.21365652027954957,0.2260652322967213,0.2407656809188106,0.25599947915077165,0.265274762209947,0.27001657358521275,0.26980823389385666,0.2702915819778029,0.2703915850296538,0.26928321787163917,0.27395836054567096,0.2753334025086215,0.2738833582567827,0.2788251757357504,0.2809669077628915,0.28320864284188363,0.2851420351776686,0.2859337260048219,0.2878087832270272,0.29430064800968453,0.29406730755536564,0.29606736859238464,0.29696739605904315,0.29924246548865224,0.30140919827875606,0.3018925463627023,0.3040842799157689,0.3055759921058789,0.3085260821354818,0.3088094241157262,0.3075260516169724,0.30967611723176774,0.3098427889848527,0.3108761538539791,0.31435959349345377,0.3122511958169296,0.31405958433790093,0.31785970030823696,0.31606797896257416,0.31535129042430904,0.318168043051444,0.31555129652801095,0.3169180049033072,0.31654299345886616,0.3123928668070518,0.31303455305642874,0.3149846125675222,0.31501794691813917,0.3161263140761539,0.31493461104159676,0.312501203446557,0.3141762545650604,0.310634479812006,0.30790106306141346,0.30849274778486485,0.3056676615700756,0.2955590197454756,0.2841336710715049,0.2670331492049928,0.2548661112297942,0.2439074434644612,0.22786528723003835,0.20266451816359957,0.15783815017141228,0.11307011729280475,0.08851103447574286,0.07481061637216305,0.06847708975493637,0.08031911781161942,0.08890271309549241,0.08321087272764266,
10,0.05809343953774631,0.05549336018962167,0.055968374685913674,0.05626005025381227,0.05806010518712933,0.06176021810561439,0.07438560340179652,0.08720266121402631,0.09366119164606668,0.10379483423362937,0.10977835016937773,0.11586186915697703,0.12302875453962829,0.13716251920122888,0.1491795525986511,0.16002155013682465,0.17240526139103365,0.18123053071687978,0.1966310007019257,0.21048142338328196,0.22297347127699618,0.2357988626768802,0.257166181422366,0.27234164454074733,0.27583341776787623,0.27242498041728974,0.27570841395306256,0.2742250353506068,0.2732000040691346,0.2738333567308573,0.2739333597827082,0.27660010783206684,0.2792668558814254,0.28334198024435153,0.28150859096041747,0.28469202144433936,0.2866754153060498,0.28916715801466925,0.2923755892615538,0.29540901516769924,0.2945256548763492,0.29607570218003887,0.2983591051973022,0.2975840815454573,0.3032592547379986,0.3046259631132949,0.3029925799330627,0.30565932798242135,0.304392622658976,0.30679269590339875,0.30809273557746103,0.30905943174535355,0.30909276609597053,0.3111844965971862,0.3114178370515051,0.31183451643421733,0.31151784010335604,0.31374290800703963,0.3184347178563799,0.31601797743664867,0.314334592730491,0.31335956297494433,0.3132012248095137,0.3167846675008393,0.314434595782342,0.31384291105889056,0.3136679057181514,0.31175951414532915,0.31597630949837746,0.31251787062186553,0.31043447370830407,0.31009279661448,0.3080093997009186,0.3099094576860866,0.30685103101697847,0.30339259214046654,0.29436731671091854,0.2863587389751885,0.2744583758049257,0.258082876064333,0.2485992533138015,0.23179040701518805,0.2199317117831965,0.20283952350433873,0.18435562608722192,0.1666967538478754,0.14878787397890153,0.13154568112226733,0.11560352793969543,0.10536988230028178,0.09274449700409966,
20,0.05360996937976216,0.05778509679453923,0.05538502355011648,0.05918513952045249,0.05969348836736147,0.060351841792046876,0.0803524521622364,0.09904468927070935,0.1069615975422427,0.11523685008290863,0.1208953561001414,0.12527048961862036,0.13347073987039806,0.14291269468265838,0.1475045014801477,0.15485472579119236,0.16186327300841294,0.170346865240435,0.18693903826003805,0.20538960132653789,0.22646524450412509,0.24754922126936654,0.270091575874101,0.2787918413851334,0.2838836634418775,0.28207527492090617,0.28135858638264105,0.27915851924192026,0.27863350321970276,0.2811419131036307,0.2785668345184688,0.28005021312092454,0.28350865199743647,0.28306697185176144,0.2855503809727266,0.2870587603381451,0.2889088167973876,0.29194224270353303,0.2915088961455123,0.2930089419232765,0.29309227779981895,0.29465899227881714,0.2965007151504054,0.2998424837997579,0.3009758517207353,0.3051426455478581,0.305309317300943,0.30551765699229916,0.3098011210465814,0.30830940885647146,0.3074843836787012,0.31091782179225036,0.30971778517003895,0.311076159957681,0.3104094729453413,0.31044280729595836,0.3157013011057873,0.31388457899716177,0.3145595995971557,0.3160763125502284,0.3167013316242968,0.31411791945148065,0.3175430239773756,0.3122428622292754,0.31412625303913494,0.31705967589342937,0.3168846705526902,0.3127595446638386,0.3136845728934599,0.31104282560706403,0.3165346598712119,0.31657632780948314,0.3126428744366792,0.3118595171971801,0.3102178004292937,0.3104011393576871,0.30565932798242135,0.299642477696056,0.2897255083875037,0.2789335123752556,0.26903321024201177,0.25292438530635497,0.23918229926450393,0.22109008046713666,0.2059396181117181,0.19115583361308633,0.17153023468733788,0.15037125563320822,0.13467077649260945,0.12040367442854091,0.10658658609780165,
30,0.05626005025381227,0.05519335103406883,0.05482667317728202,0.05606837773776462,0.05855178685872982,0.06292692037720878,0.08354421623381247,0.09860300912503434,0.11218675700145472,0.12101202632730085,0.12608718120873644,0.13293739026052634,0.14166265653452154,0.14992124189987893,0.1569631234677165,0.16628007446516313,0.1727386048972035,0.1799221574551632,0.18893076570940276,0.1992727479883216,0.21198146916104618,0.22722360098066144,0.2478575640125736,0.2666581377605518,0.2757167475407168,0.271991633859269,0.2754000712098555,0.2794668619851273,0.27760847193823057,0.2793751925209306,0.2822752810246081,0.28208360850856046,0.28684208705913466,0.28755877559739984,0.2855920489109979,0.2871337626270333,0.29399230526647746,0.29478399609363076,0.2939173029775893,0.29394230374055197,0.29575902584917757,0.302050884528133,0.3011925249997457,0.29946747235531684,0.3039676096886095,0.3048843043305765,0.3041509486170029,0.30562599363180437,0.30532598447625153,0.30584266691081474,0.30864275236264127,0.3059676707256284,0.30608434095278786,0.30865108595029556,0.3073343791009247,0.30881775770338044,0.3103178034811447,0.30815940427869504,0.31141783705150505,0.3115928423922442,0.31137616911323385,0.3096677836441135,0.31008446302682574,0.3105428103478093,0.31105115919471826,0.31331789503667307,0.3097011179947305,0.3121178584144617,0.3129595507675405,0.31610964690084536,0.3190514033427941,0.31715134535762607,0.31486794234036275,0.3179263690094709,0.3180097048860134,0.3136095706045717,0.31105115919471826,0.3057343302713096,0.29716740216274506,0.28443368022705773,0.26826652017782116,0.25116599831130915,0.2215900957263914,0.18114719484033734,0.14836286100853502,0.12930394604327525,0.11428682109032462,0.10997835627307963,0.10461152582374543,0.10280313730277413,0.09749464196701967,
40,0.05857678762169256,0.057285081535284485,0.05751008840194912,0.05811844030070904,0.06096019369080681,0.06549366537471643,0.08447757805108799,0.10121975564846747,0.11440349131748405,0.12277041332234666,0.13288738873460088,0.1431543687246315,0.1478128442233548,0.16042156234422844,0.16686342560096032,0.1745303262428663,0.18578900316375216,0.19250587481307413,0.20257284869940287,0.21281482792647075,0.22691525823745434,0.24102402213609223,0.2570995127211321,0.262966358429721,0.25887456689148636,0.2582745485803807,0.2658581133457442,0.27068326059755243,0.27640010172836493,0.28213361003448595,0.28734210231838947,0.28916715801466925,0.2838003275653351,0.28680041912086346,0.2918755740022991,0.29130055645415615,0.2931256121504359,0.2918422396516821,0.2931672800887071,0.29795075940224414,0.298184099856563,0.2959423647775709,0.29877578458001447,0.2987341166417432,0.3042176173182369,0.30527598295032604,0.30410094709107743,0.3044676249478642,0.306259346293527,0.3078593951231422,0.3064843531601917,0.30504264249600715,0.3066676920885851,0.3097094515823847,0.3084594134342479,0.3070760378836431,0.3071510401725313,0.3084260790836309,0.3082344065675833,0.30798439893795587,0.3102178004292937,0.3089510951058484,0.31133450117496264,0.31327622709840186,0.30900109663177383,0.30613434247871335,0.30887609281696016,0.3061676768293303,0.307342712688579,0.3096011149428795,0.3106928149255857,0.3084594134342479,0.3108928210292876,0.30877608976510923,0.3113261675873084,0.311076159957681,0.30783439436017945,0.3055759921058789,0.29365896176030765,0.27684178187403996,0.2492992746767581,0.20989807224748477,0.15752980742820522,0.11297844782860805,0.10216145105339722,0.12318709270505895,0.12946228420870592,0.12823724682353183,0.11962865077669606,0.11299511500391654,0.09992804956205939,
50,0.059135137994527014,0.0549683441674042,0.05681006703899248,0.057593424278491574,0.05997683034760583,0.06536866155990274,0.08560261238441115,0.10316981515956095,0.11381180659403262,0.12283708202358064,0.13000396740623188,0.13332073529262164,0.1466794763023774,0.16181327148248748,0.1721719209367148,0.18036383760083824,0.19003079927976319,0.19754769534389274,0.21007307758822394,0.21862333852147994,0.22784862005472986,0.2452824854274117,0.26080795922727135,0.26807484766177353,0.2638580523087252,0.2601412722149317,0.26809151483708205,0.27408336436048464,0.2803835566270943,0.28611706493321537,0.2857503870764285,0.284408679464095,0.2903255266986094,0.29052553280231125,0.2931006113874732,0.29559235409609264,0.29338395336771755,0.2967007212541073,0.29813409833063753,0.296792390718304,0.29650904873805967,0.3006841761528367,0.29934246854050317,0.3016342051454207,0.3043509547207048,0.3032759219133071,0.3067593615527818,0.3049759737947732,0.3063843501083407,0.3087927569404177,0.3078593951231422,0.3066593585009308,0.30699270200710066,0.30670102643920205,0.30534265165156,0.3070010355947549,0.30619267759229307,0.30296757917010003,0.3050259753206987,0.30532598447625153,0.3059260027873572,0.30589266843674023,0.3028759097059033,0.30425095166885385,0.3057676646219265,0.3024342295602283,0.2997758150985239,0.2996341441084017,0.30149253415529853,0.3009008494318471,0.3001591601306192,0.29772575253557954,0.298592445651621,0.3021258868170212,0.30211755322936695,0.2969007273578092,0.2974924120812606,0.28800045574307487,0.25763286233100374,0.22969034292631815,0.19418925951923174,0.1577298135319071,0.11572019816685486,0.0882943611967325,0.08280252693258462,0.10333648691264585,0.11657855769524217,0.1235621041495,0.12087868892483292,0.11770359202856533,0.10714493647063611,
60,0.05758509069083733,0.053651637318033386,0.059060135705638804,0.05746842046367789,0.0571600777204708,0.0685187576932076,0.08399422996714175,0.09766131372010459,0.10771162043112481,0.11535352031006806,0.11973698741620127,0.13106233303832107,0.13582914517654956,0.14707115492212694,0.15673811660105189,0.16668008667256692,0.17590536820581681,0.18723071382793666,0.1961559862056337,0.20642296619566433,0.22067340108442438,0.23407381003245134,0.2531243914100569,0.26398305612353895,0.2688165369630014,0.27315000254320915,0.2713916155481633,0.27832516047649564,0.28051689402956226,0.2822002787357199,0.28695875728629416,0.2879921221554206,0.29305894344920197,0.2919005747652618,0.29345895565660574,0.29180057171341084,0.29216724957019763,0.29630904263435776,0.29910079449853005,0.2984424410738446,0.29720907010101627,0.2972174036886705,0.3003841669972839,0.3029509119947915,0.3052343150120548,0.3026509028392387,0.30423428449354534,0.30550932340464493,0.30925943784905546,0.30668435926389354,0.3064010172836492,0.3075760531428979,0.3046092959379864,0.30803440046388136,0.30896776228115685,0.3048759707429223,0.30608434095278786,0.30465929746391185,0.3025092318491165,0.3003341654713584,0.2987674509923602,0.30093418378246406,0.299609143345439,0.297234070863979,0.2963590441602832,0.2935589587084567,0.2948423312072105,0.2917422365998311,0.2940923083183284,0.29308394421216466,0.2917422365998311,0.2924672587257505,0.29262559689118117,0.2918672404146448,0.2918422396516821,0.2892838282418287,0.27064992624693546,0.24261573737805314,0.21694828740297656,0.1994394197414065,0.1819972207810704,0.16056323333435063,0.13548746808272552,0.11436182337921283,0.1023197892188279,0.10815330057679984,0.11328679057181515,0.10889498987802769,0.1104117028311004,0.10577822809533982,0.09421120843124689,
70,0.05881846166366568,0.057643425804417045,0.05519335103406883,0.05766009297972554,0.0554433586636962,0.06074352041179642,0.07741069572028769,0.08677764824365979,0.09721129998677532,0.10572822656941436,0.11265343791009247,0.12112869655446028,0.1310289986877041,0.13633749402345857,0.14746283354187648,0.15739647002573728,0.16833013702810753,0.17842211167739902,0.1854723268328908,0.2001144403414004,0.21416486912645852,0.23234042380036826,0.24719087700023398,0.2527993814915413,0.2570911791334778,0.2547744417655975,0.2570495111952066,0.25536612648904894,0.2592412447482732,0.26820818506424143,0.27304999949135816,0.279083516953032,0.2851420351776686,0.28793378704184086,0.2917005686615599,0.29493400067140724,0.2916088991973632,0.2956590227973266,0.29804242886644083,0.298184099856563,0.29843410748619037,0.29900079144667907,0.303442593666392,0.30306758222195096,0.30431762037008775,0.3049176386811935,0.3046926318145289,0.3066760256762393,0.3051926470737836,0.3065760226243884,0.30580933256019777,0.3060010050762454,0.3076093874935148,0.3064426852219204,0.30343426007873775,0.3019425478886278,0.30367593412071087,0.29975081433556117,0.30173420819727165,0.299575808994822,0.29434231594795573,0.29430064800968453,0.29276726788130336,0.28970050762454097,0.2851420351776686,0.286275403098646,0.28349198482212795,0.28471702220730205,0.28233361613818786,0.2797002024394462,0.28051689402956226,0.28168359630115664,0.2782168238369905,0.27669177729626354,0.27754180323699656,0.26066628823714916,0.23385713675344097,0.20763133640552994,0.19530596026490066,0.1863640207118951,0.17508867661570077,0.1621466149886573,0.1524879868973866,0.14582945036164432,0.1419459985147659,0.13287905514694662,0.12211205989766126,0.11670356151005586,0.11351179743847978,0.10759495020396538,0.0993280312509537,
80,0.058293445641448206,0.056618394522944836,0.056335052542700485,0.05884346242662842,0.06149354330067853,0.06476864324879707,0.07341057364624978,0.08012744529557177,0.09314450921150344,0.1011530869472335,0.10634491205582854,0.11472016764834539,0.12367877437665944,0.13432076581113112,0.1471211564480524,0.1590631875565864,0.16611340271207822,0.17619704377371542,0.18853075350199897,0.19588931140069787,0.2105064241462447,0.22279846593625702,0.2326571001312296,0.24279907630644654,0.2459908403780226,0.24289907935829746,0.24881592659281188,0.24989095940020956,0.2503743074841558,0.2538244127730135,0.2571495142470575,0.2669831476790674,0.27613342692342907,0.2824586199530015,0.289092155725781,0.293533957945494,0.29440898464918974,0.2969923968220059,0.2981674326812545,0.2982924364960682,0.30083418073061313,0.30277590665405235,0.3019508814762821,0.301100855535549,0.3046926318145289,0.30537598600217697,0.3060176722515539,0.30584266691081474,0.30555099134291613,0.3049426394441562,0.3049593066194647,0.30448429212317274,0.30277590665405235,0.3054343211157567,0.30564266080711283,0.30189254636270235,0.30074251126641643,0.3003008311207414,0.29730073956521297,0.29970081280963573,0.2941423098442539,0.29185057323933633,0.29260892971587266,0.2898171778517004,0.2857503870764285,0.28198360545670953,0.27927518946907964,0.2777418093406985,0.27527506739504176,0.27373335367900636,0.27007490869879247,0.2693498865728731,0.2705832575457015,0.2677748385062207,0.26543310037537765,0.23615720694601278,0.20295619373149815,0.1820888902452671,0.16869681488489435,0.1582381623788161,0.14924622129988505,0.14026261380860827,0.1352457940407524,0.12866225979389834,0.12047867671742912,0.11463683177180294,0.1069615975422427,0.10427818231757562,0.10049473352254809,0.09323617867570015,0.08561927955971964,
90,0.058960132653787856,0.05766009297972554,0.05886012960193691,0.059860160120446385,0.05758509069083733,0.06178521886857713,0.07491895301166825,0.08943606270536414,0.0933195145522426,0.1016281014435255,0.11339512721132033,0.12038700725323243,0.1332207322407707,0.14690448316904203,0.1589881852676982,0.16800512710959198,0.16795512558366651,0.17638038270210885,0.18662236192917672,0.1948726137068799,0.20386455478581092,0.21686495152643412,0.22504853460290333,0.2348655008596047,0.2381739351583402,0.23872395194352042,0.24802423576565855,0.24923260597552416,0.24812423881750947,0.2529410524816635,0.2544077639088107,0.2665164667704296,0.27760847193823057,0.28553371379741815,0.28694209011098565,0.29246725872575047,0.29905079297260456,0.3009591845454268,0.30432595395774203,0.30439262265897604,0.3040259448021892,0.30220922269356365,0.30385093946145003,0.30230089215776035,0.306359349345378,0.3091594347972045,0.3109261553799046,0.31298455153050325,0.30690103254290396,0.30604267301451665,0.305442654703411,0.30505930967131567,0.3027925738293608,0.30533431806390576,0.30386760663675855,0.30144253262937304,0.30035916623432113,0.29680905789361245,0.2959840327158421,0.29725907162694176,0.2925422610146387,0.29225058544674015,0.2877921160517187,0.2889504847356589,0.2836169886369416,0.28203360698263497,0.2774584673604541,0.2736416842148096,0.2745000437431969,0.2696582293160802,0.2701915789259519,0.26919154840744247,0.2658081118198187,0.2674414950000509,0.2622913378297271,0.22475685903500472,0.19938108462782678,0.18113886125268308,0.16727177139601837,0.16016322112694684,0.1506212632628356,0.13892923978392896,0.13383741772718488,0.12689553921119825,0.12135370342112492,0.11223675852738019,0.10778662272001302,0.10355316019165625,0.10105308389538255,0.09443621529791152,0.08480258796960356,
